entry,at,order
"Player stacks: #1 ""SHIKMAN @ 6AIys4Ls8K"" (166.89) | #4 ""tzeng @ mvuSju_1SI"" (100.00) | #6 ""jsu @ JCMKyZuhdN"" (283.23) | #7 ""Andrew @ -kN9JZEj5n"" (418.08) | #8 ""shaan @ 983r-_KdVZ"" (160.00) | #9 ""EmperorPenguin @ wu4siWEy8A"" (358.69)",2023-02-25T08:47:40.347Z,167731486034702
"-- starting hand #72 (id: pvsnhiyqpvme)  (No Limit Texas Hold'em) (dealer: ""tzeng @ mvuSju_1SI"") --",2023-02-25T08:47:40.347Z,167731486034701
"The admin updated the player ""tzeng @ mvuSju_1SI"" stack from 24.36 to 100.00.",2023-02-25T08:47:40.347Z,167731486034700
"-- ending hand #71 --",2023-02-25T08:47:37.396Z,167731485739602
"""Andrew @ -kN9JZEj5n"" collected 30.85 from pot",2023-02-25T08:47:37.396Z,167731485739601
"Uncalled bet of 24.63 returned to ""Andrew @ -kN9JZEj5n""",2023-02-25T08:47:37.396Z,167731485739600
"""jsu @ JCMKyZuhdN"" folds",2023-02-25T08:47:36.594Z,167731485659400
"""Andrew @ -kN9JZEj5n"" bets 24.63",2023-02-25T08:47:35.681Z,167731485568100
"""jsu @ JCMKyZuhdN"" checks",2023-02-25T08:47:32.210Z,167731485221000
"River: 8♠, 4♥, 7♦, 10♥ [K♣]",2023-02-25T08:47:31.291Z,167731485129100
"""EmperorPenguin @ wu4siWEy8A"" folds",2023-02-25T08:47:30.399Z,167731485039900
"WARNING: the admin queued the stack change for the player ""tzeng @ mvuSju_1SI"" reseting to 100.00 chips in the next hand.",2023-02-25T08:47:27.914Z,167731484791400
"""Andrew @ -kN9JZEj5n"" calls 7.71",2023-02-25T08:47:23.881Z,167731484388100
"""jsu @ JCMKyZuhdN"" bets 7.71",2023-02-25T08:47:22.675Z,167731484267500
"Turn: 8♠, 4♥, 7♦ [10♥]",2023-02-25T08:47:19.290Z,167731483929000
"""EmperorPenguin @ wu4siWEy8A"" calls 3.56",2023-02-25T08:47:18.459Z,167731483845900
"""Andrew @ -kN9JZEj5n"" calls 3.56",2023-02-25T08:47:15.176Z,167731483517600
"""jsu @ JCMKyZuhdN"" bets 3.56",2023-02-25T08:47:13.684Z,167731483368400
"Flop:  [8♠, 4♥, 7♦]",2023-02-25T08:47:10.176Z,167731483017600
"""jsu @ JCMKyZuhdN"" calls 1.50",2023-02-25T08:47:09.347Z,167731482934700
"""tzeng @ mvuSju_1SI"" folds",2023-02-25T08:47:06.831Z,167731482683100
"""SHIKMAN @ 6AIys4Ls8K"" folds",2023-02-25T08:47:05.932Z,167731482593200
"""EmperorPenguin @ wu4siWEy8A"" calls 1.50",2023-02-25T08:47:04.983Z,167731482498300
"""shaan @ 983r-_KdVZ"" folds",2023-02-25T08:47:02.604Z,167731482260400
"""Andrew @ -kN9JZEj5n"" raises to 1.50",2023-02-25T08:46:59.719Z,167731481971900
"""jsu @ JCMKyZuhdN"" posts a big blind of 0.50",2023-02-25T08:46:57.870Z,167731481787010
"""tzeng @ mvuSju_1SI"" posts a small blind of 0.25",2023-02-25T08:46:57.870Z,167731481787009
"Your hand is 4♦, J♥",2023-02-25T08:46:57.870Z,167731481787004
"Player stacks: #1 ""SHIKMAN @ 6AIys4Ls8K"" (166.89) | #4 ""tzeng @ mvuSju_1SI"" (24.61) | #6 ""jsu @ JCMKyZuhdN"" (296.00) | #7 ""Andrew @ -kN9JZEj5n"" (400.00) | #8 ""shaan @ 983r-_KdVZ"" (160.00) | #9 ""EmperorPenguin @ wu4siWEy8A"" (363.75)",2023-02-25T08:46:57.870Z,167731481787002
"-- starting hand #71 (id: fehfyj6btkxe)  (No Limit Texas Hold'em) (dealer: ""SHIKMAN @ 6AIys4Ls8K"") --",2023-02-25T08:46:57.870Z,167731481787001
"The player ""Andrew @ -kN9JZEj5n"" joined the game with a stack of 400.00.",2023-02-25T08:46:57.870Z,167731481787000
"""EmperorPenguin @ wu4siWEy8A"" shows a J♥, 3♦.",2023-02-25T08:46:55.075Z,167731481507500
"-- ending hand #70 --",2023-02-25T08:46:54.265Z,167731481426502
"""jsu @ JCMKyZuhdN"" collected 128.00 from pot",2023-02-25T08:46:54.265Z,167731481426501
"Uncalled bet of 96.00 returned to ""jsu @ JCMKyZuhdN""",2023-02-25T08:46:54.265Z,167731481426500
"""shaan @ 983r-_KdVZ"" folds",2023-02-25T08:46:53.382Z,167731481338200
"""jsu @ JCMKyZuhdN"" raises to 146.00",2023-02-25T08:46:41.057Z,167731480105700
"""shaan @ 983r-_KdVZ"" raises to 50.00",2023-02-25T08:46:29.053Z,167731478905300
"""jsu @ JCMKyZuhdN"" bets 21.00",2023-02-25T08:46:20.631Z,167731478063100
"River: 6♦, K♦, 10♦, 7♦ [4♠]",2023-02-25T08:46:15.061Z,167731477506100
"""jsu @ JCMKyZuhdN"" calls 10.00",2023-02-25T08:46:14.241Z,167731477424100
"""shaan @ 983r-_KdVZ"" bets 10.00",2023-02-25T08:46:09.562Z,167731476956200
"""jsu @ JCMKyZuhdN"" checks",2023-02-25T08:46:04.831Z,167731476483100
"Turn: 6♦, K♦, 10♦ [7♦]",2023-02-25T08:46:01.121Z,167731476112100
"""jsu @ JCMKyZuhdN"" calls 2.00",2023-02-25T08:46:00.289Z,167731476028900
"""tzeng @ mvuSju_1SI"" folds",2023-02-25T08:45:59.360Z,167731475936000
"""shaan @ 983r-_KdVZ"" bets 2.00",2023-02-25T08:45:55.420Z,167731475542000
"""jsu @ JCMKyZuhdN"" checks",2023-02-25T08:45:50.250Z,167731475025000
"""tzeng @ mvuSju_1SI"" checks",2023-02-25T08:45:48.055Z,167731474805500
"Flop:  [6♦, K♦, 10♦]",2023-02-25T08:45:46.036Z,167731474603600
"""jsu @ JCMKyZuhdN"" calls 1.25",2023-02-25T08:45:45.204Z,167731474520400
"""tzeng @ mvuSju_1SI"" calls 1.25",2023-02-25T08:45:44.270Z,167731474427000
"""SHIKMAN @ 6AIys4Ls8K"" folds",2023-02-25T08:45:43.313Z,167731474331300
"""EmperorPenguin @ wu4siWEy8A"" folds",2023-02-25T08:45:37.927Z,167731473792700
"""shaan @ 983r-_KdVZ"" raises to 1.25",2023-02-25T08:45:36.985Z,167731473698500
"""jsu @ JCMKyZuhdN"" calls 0.50",2023-02-25T08:45:29.206Z,167731472920600
"The admin approved the player ""Andrew @ -kN9JZEj5n"" participation with a stack of 400.00.",2023-02-25T08:45:20.293Z,167731472029300
"The player ""Andrew @ -kN9JZEj5n"" requested a seat.",2023-02-25T08:45:15.953Z,167731471595300
"""tzeng @ mvuSju_1SI"" posts a big blind of 0.50",2023-02-25T08:45:11.026Z,167731471102609
"""SHIKMAN @ 6AIys4Ls8K"" posts a small blind of 0.25",2023-02-25T08:45:11.026Z,167731471102608
"Your hand is 5♠, 6♠",2023-02-25T08:45:11.026Z,167731471102604
"Player stacks: #1 ""SHIKMAN @ 6AIys4Ls8K"" (167.14) | #4 ""tzeng @ mvuSju_1SI"" (25.86) | #6 ""jsu @ JCMKyZuhdN"" (231.25) | #8 ""shaan @ 983r-_KdVZ"" (223.25) | #9 ""EmperorPenguin @ wu4siWEy8A"" (363.75)",2023-02-25T08:45:11.026Z,167731471102602
"-- starting hand #70 (id: htemjpdclcsw)  (No Limit Texas Hold'em) (dealer: ""EmperorPenguin @ wu4siWEy8A"") --",2023-02-25T08:45:11.026Z,167731471102601
"The player ""Andrew @ -kN9JZEj5n"" quits the game with a stack of 0.00.",2023-02-25T08:45:11.026Z,167731471102600
"""EmperorPenguin @ wu4siWEy8A"" shows a K♣, 10♦.",2023-02-25T08:45:05.443Z,167731470544300
"-- ending hand #69 --",2023-02-25T08:45:04.488Z,167731470448801
"""SHIKMAN @ 6AIys4Ls8K"" collected 124.52 from pot with Pair, 10's (combination: 10♠, 10♥, J♥, 9♠, 5♣)",2023-02-25T08:45:04.488Z,167731470448800
"River: 10♥, 4♣, 9♠, 2♦ [5♣]",2023-02-25T08:45:00.413Z,167731470041300
"Turn: 10♥, 4♣, 9♠ [2♦]",2023-02-25T08:44:56.355Z,167731469635500
"""SHIKMAN @ 6AIys4Ls8K"" shows a 10♠, J♥.",2023-02-25T08:44:52.289Z,167731469228900
"Some players choose to not run it twice.",2023-02-25T08:44:51.452Z,167731469145201
"""SHIKMAN @ 6AIys4Ls8K"" chooses to not run it twice.",2023-02-25T08:44:51.452Z,167731469145200
"""Andrew @ -kN9JZEj5n"" shows a 8♥, A♠.",2023-02-25T08:44:50.892Z,167731469089200
"""Andrew @ -kN9JZEj5n"" chooses to  run it twice.",2023-02-25T08:44:49.724Z,167731468972400
"Remaining players decide whether to run it twice.",2023-02-25T08:44:49.692Z,167731468969201
"""SHIKMAN @ 6AIys4Ls8K"" calls 56.76",2023-02-25T08:44:49.692Z,167731468969200
"""EmperorPenguin @ wu4siWEy8A"" folds",2023-02-25T08:44:46.457Z,167731468645700
"""Andrew @ -kN9JZEj5n"" raises to 56.76 and go all in",2023-02-25T08:44:44.311Z,167731468431100
"""jsu @ JCMKyZuhdN"" folds",2023-02-25T08:44:42.774Z,167731468277400
"""SHIKMAN @ 6AIys4Ls8K"" raises to 11.00",2023-02-25T08:44:41.812Z,167731468181200
"""EmperorPenguin @ wu4siWEy8A"" calls 3.00",2023-02-25T08:44:35.104Z,167731467510400
"""Andrew @ -kN9JZEj5n"" bets 3.00",2023-02-25T08:44:32.586Z,167731467258600
"""jsu @ JCMKyZuhdN"" checks",2023-02-25T08:44:29.636Z,167731466963600
"""SHIKMAN @ 6AIys4Ls8K"" checks",2023-02-25T08:44:28.694Z,167731466869400
"""EmperorPenguin @ wu4siWEy8A"" checks",2023-02-25T08:44:24.507Z,167731466450700
"Flop:  [10♥, 4♣, 9♠]",2023-02-25T08:44:22.787Z,167731466278700
"""jsu @ JCMKyZuhdN"" calls 2.00",2023-02-25T08:44:21.973Z,167731466197300
"""SHIKMAN @ 6AIys4Ls8K"" calls 2.00",2023-02-25T08:44:20.851Z,167731466085100
"""EmperorPenguin @ wu4siWEy8A"" calls 2.00",2023-02-25T08:44:18.204Z,167731465820400
"""shaan @ 983r-_KdVZ"" folds",2023-02-25T08:44:16.743Z,167731465674300
"""Andrew @ -kN9JZEj5n"" raises to 2.00",2023-02-25T08:44:10.529Z,167731465052900
"""jsu @ JCMKyZuhdN"" calls 0.50",2023-02-25T08:44:08.276Z,167731464827600
"""tzeng @ mvuSju_1SI"" folds",2023-02-25T08:44:07.310Z,167731464731000
"""SHIKMAN @ 6AIys4Ls8K"" posts a big blind of 0.50",2023-02-25T08:44:05.975Z,167731464597509
"""EmperorPenguin @ wu4siWEy8A"" posts a small blind of 0.25",2023-02-25T08:44:05.975Z,167731464597508
"Your hand is 4♦, 7♦",2023-02-25T08:44:05.975Z,167731464597503
"Player stacks: #1 ""SHIKMAN @ 6AIys4Ls8K"" (101.38) | #4 ""tzeng @ mvuSju_1SI"" (25.86) | #6 ""jsu @ JCMKyZuhdN"" (233.25) | #7 ""Andrew @ -kN9JZEj5n"" (58.76) | #8 ""shaan @ 983r-_KdVZ"" (223.25) | #9 ""EmperorPenguin @ wu4siWEy8A"" (368.75)",2023-02-25T08:44:05.975Z,167731464597501
"-- starting hand #69 (id: loc72frthh6y)  (No Limit Texas Hold'em) (dealer: ""shaan @ 983r-_KdVZ"") --",2023-02-25T08:44:05.975Z,167731464597500
"""shaan @ 983r-_KdVZ"" shows a Q♥, A♦.",2023-02-25T08:43:59.202Z,167731463920200
"-- ending hand #68 --",2023-02-25T08:43:57.443Z,167731463744302
"""EmperorPenguin @ wu4siWEy8A"" collected 184.37 from pot with Two Pair, J's & 3's on the second run  (combination: J♣, J♠, 3♠, 3♣, 7♦)",2023-02-25T08:43:57.443Z,167731463744301
"""EmperorPenguin @ wu4siWEy8A"" collected 184.38 from pot with Two Pair, J's & 3's (combination: J♣, J♠, 3♠, 3♣, 9♥)",2023-02-25T08:43:57.443Z,167731463744300
"River (second run): 2♣, 3♠, 7♦, 3♣ [4♦]",2023-02-25T08:43:53.366Z,167731463336600
"River: 2♣, 3♠, 7♦, 3♣ [9♥]",2023-02-25T08:43:49.301Z,167731462930100
"""EmperorPenguin @ wu4siWEy8A"" shows a J♣, J♠.",2023-02-25T08:43:45.292Z,167731462529201
"""Andrew @ -kN9JZEj5n"" shows a 7♣, 8♥.",2023-02-25T08:43:45.292Z,167731462529200
"All players in hand choose to run it twice.",2023-02-25T08:43:44.427Z,167731462442701
"""EmperorPenguin @ wu4siWEy8A"" chooses to  run it twice.",2023-02-25T08:43:44.427Z,167731462442700
"""Andrew @ -kN9JZEj5n"" chooses to  run it twice.",2023-02-25T08:43:44.347Z,167731462434700
"Remaining players decide whether to run it twice.",2023-02-25T08:43:44.318Z,167731462431801
"""EmperorPenguin @ wu4siWEy8A"" calls 147.82 and go all in",2023-02-25T08:43:44.318Z,167731462431800
"""Andrew @ -kN9JZEj5n"" raises to 147.82",2023-02-25T08:43:42.626Z,167731462262600
"""EmperorPenguin @ wu4siWEy8A"" bets 54.83",2023-02-25T08:43:35.642Z,167731461564200
"Turn: 2♣, 3♠, 7♦ [3♣]",2023-02-25T08:43:31.606Z,167731461160600
"""Andrew @ -kN9JZEj5n"" calls 21.93",2023-02-25T08:43:30.770Z,167731461077000
"""EmperorPenguin @ wu4siWEy8A"" bets 21.93",2023-02-25T08:43:29.515Z,167731460951500
"Flop:  [2♣, 3♠, 7♦]",2023-02-25T08:43:25.478Z,167731460547800
"""tzeng @ mvuSju_1SI"" folds",2023-02-25T08:43:24.649Z,167731460464900
"""SHIKMAN @ 6AIys4Ls8K"" folds",2023-02-25T08:43:23.723Z,167731460372300
"""EmperorPenguin @ wu4siWEy8A"" calls 11.50",2023-02-25T08:43:22.853Z,167731460285300
"""shaan @ 983r-_KdVZ"" folds",2023-02-25T08:43:21.908Z,167731460190800
"""Andrew @ -kN9JZEj5n"" raises to 11.50",2023-02-25T08:43:18.266Z,167731459826600
"""jsu @ JCMKyZuhdN"" folds",2023-02-25T08:43:12.597Z,167731459259700
"""tzeng @ mvuSju_1SI"" raises to 4.50",2023-02-25T08:43:11.635Z,167731459163500
"""SHIKMAN @ 6AIys4Ls8K"" raises to 1.50",2023-02-25T08:43:09.248Z,167731458924800
"""EmperorPenguin @ wu4siWEy8A"" posts a big blind of 0.50",2023-02-25T08:43:07.471Z,167731458747109
"""shaan @ 983r-_KdVZ"" posts a small blind of 0.25",2023-02-25T08:43:07.471Z,167731458747108
"Your hand is 9♣, 8♣",2023-02-25T08:43:07.471Z,167731458747103
"Player stacks: #1 ""SHIKMAN @ 6AIys4Ls8K"" (102.88) | #4 ""tzeng @ mvuSju_1SI"" (30.36) | #6 ""jsu @ JCMKyZuhdN"" (233.25) | #7 ""Andrew @ -kN9JZEj5n"" (240.01) | #8 ""shaan @ 983r-_KdVZ"" (223.50) | #9 ""EmperorPenguin @ wu4siWEy8A"" (181.25)",2023-02-25T08:43:07.471Z,167731458747101
"-- starting hand #68 (id: ifs09mqxgdnt)  (No Limit Texas Hold'em) (dealer: ""Andrew @ -kN9JZEj5n"") --",2023-02-25T08:43:07.471Z,167731458747100
"Undealt cards:  [10♦, 4♣, 7♦, J♣, K♦]",2023-02-25T08:43:02.145Z,167731458214500
"-- ending hand #67 --",2023-02-25T08:43:01.528Z,167731458152802
"""jsu @ JCMKyZuhdN"" collected 3.75 from pot",2023-02-25T08:43:01.528Z,167731458152801
"Uncalled bet of 2.81 returned to ""jsu @ JCMKyZuhdN""",2023-02-25T08:43:01.528Z,167731458152800
"""tzeng @ mvuSju_1SI"" folds",2023-02-25T08:43:00.679Z,167731458067900
"""shaan @ 983r-_KdVZ"" folds",2023-02-25T08:42:59.733Z,167731457973300
"""Andrew @ -kN9JZEj5n"" folds",2023-02-25T08:42:44.200Z,167731456420000
"""jsu @ JCMKyZuhdN"" raises to 4.31",2023-02-25T08:42:43.321Z,167731456332100
"""tzeng @ mvuSju_1SI"" raises to 1.50",2023-02-25T08:42:38.467Z,167731455846700
"""SHIKMAN @ 6AIys4Ls8K"" folds",2023-02-25T08:42:36.216Z,167731455621600
"""EmperorPenguin @ wu4siWEy8A"" folds",2023-02-25T08:42:35.308Z,167731455530800
"""shaan @ 983r-_KdVZ"" posts a big blind of 0.50",2023-02-25T08:42:33.167Z,167731455316709
"""Andrew @ -kN9JZEj5n"" posts a small blind of 0.25",2023-02-25T08:42:33.167Z,167731455316708
"Your hand is K♥, 6♥",2023-02-25T08:42:33.167Z,167731455316703
"Player stacks: #1 ""SHIKMAN @ 6AIys4Ls8K"" (102.88) | #4 ""tzeng @ mvuSju_1SI"" (31.86) | #6 ""jsu @ JCMKyZuhdN"" (231.00) | #7 ""Andrew @ -kN9JZEj5n"" (240.26) | #8 ""shaan @ 983r-_KdVZ"" (224.00) | #9 ""EmperorPenguin @ wu4siWEy8A"" (181.25)",2023-02-25T08:42:33.167Z,167731455316701
"-- starting hand #67 (id: lwd761g8p4em)  (No Limit Texas Hold'em) (dealer: ""jsu @ JCMKyZuhdN"") --",2023-02-25T08:42:33.167Z,167731455316700
"-- ending hand #66 --",2023-02-25T08:42:30.256Z,167731455025602
"""shaan @ 983r-_KdVZ"" collected 64.00 from pot",2023-02-25T08:42:30.256Z,167731455025601
"Uncalled bet of 160.00 returned to ""shaan @ 983r-_KdVZ""",2023-02-25T08:42:30.256Z,167731455025600
"""Andrew @ -kN9JZEj5n"" folds",2023-02-25T08:42:29.446Z,167731454944600
"""shaan @ 983r-_KdVZ"" bets 160.00 and go all in",2023-02-25T08:42:28.225Z,167731454822500
"""Andrew @ -kN9JZEj5n"" checks",2023-02-25T08:42:23.738Z,167731454373800
"River: 5♦, 6♦, J♣, 6♠ [7♠]",2023-02-25T08:42:23.159Z,167731454315900
"""Andrew @ -kN9JZEj5n"" calls 9.50",2023-02-25T08:42:22.348Z,167731454234800
"""shaan @ 983r-_KdVZ"" bets 9.50",2023-02-25T08:42:21.193Z,167731454119300
"""Andrew @ -kN9JZEj5n"" checks",2023-02-25T08:42:13.249Z,167731453324900
"Turn: 5♦, 6♦, J♣ [6♠]",2023-02-25T08:42:12.354Z,167731453235400
"""Andrew @ -kN9JZEj5n"" calls 20.00",2023-02-25T08:42:11.486Z,167731453148600
"""jsu @ JCMKyZuhdN"" folds",2023-02-25T08:42:10.627Z,167731453062700
"""tzeng @ mvuSju_1SI"" folds",2023-02-25T08:42:09.576Z,167731452957600
"""shaan @ 983r-_KdVZ"" raises to 20.00",2023-02-25T08:42:08.653Z,167731452865300
"""Andrew @ -kN9JZEj5n"" raises to 5.50",2023-02-25T08:42:00.098Z,167731452009800
"""jsu @ JCMKyZuhdN"" calls 1.50",2023-02-25T08:41:56.356Z,167731451635600
"""tzeng @ mvuSju_1SI"" calls 1.50",2023-02-25T08:41:55.423Z,167731451542300
"""shaan @ 983r-_KdVZ"" bets 1.50",2023-02-25T08:41:53.528Z,167731451352800
"""Andrew @ -kN9JZEj5n"" checks",2023-02-25T08:41:48.605Z,167731450860500
"""jsu @ JCMKyZuhdN"" checks",2023-02-25T08:41:22.004Z,167731448200400
"Flop:  [5♦, 6♦, J♣]",2023-02-25T08:41:19.256Z,167731447925600
"""Andrew @ -kN9JZEj5n"" checks",2023-02-25T08:41:18.443Z,167731447844300
"""jsu @ JCMKyZuhdN"" calls 0.50",2023-02-25T08:41:17.562Z,167731447756200
"""tzeng @ mvuSju_1SI"" calls 0.50",2023-02-25T08:41:16.603Z,167731447660300
"""SHIKMAN @ 6AIys4Ls8K"" folds",2023-02-25T08:41:15.678Z,167731447567800
"""EmperorPenguin @ wu4siWEy8A"" folds",2023-02-25T08:41:14.805Z,167731447480500
"""shaan @ 983r-_KdVZ"" calls 0.50",2023-02-25T08:41:13.858Z,167731447385800
"""Andrew @ -kN9JZEj5n"" posts a big blind of 0.50",2023-02-25T08:41:09.104Z,167731446910409
"""jsu @ JCMKyZuhdN"" posts a small blind of 0.25",2023-02-25T08:41:09.104Z,167731446910408
"Your hand is 5♥, 10♥",2023-02-25T08:41:09.104Z,167731446910403
"Player stacks: #1 ""SHIKMAN @ 6AIys4Ls8K"" (102.88) | #4 ""tzeng @ mvuSju_1SI"" (33.86) | #6 ""jsu @ JCMKyZuhdN"" (233.00) | #7 ""Andrew @ -kN9JZEj5n"" (270.26) | #8 ""shaan @ 983r-_KdVZ"" (190.00) | #9 ""EmperorPenguin @ wu4siWEy8A"" (181.25)",2023-02-25T08:41:09.104Z,167731446910401
"-- starting hand #66 (id: c9giiolasny9)  (No Limit Texas Hold'em) (dealer: ""tzeng @ mvuSju_1SI"") --",2023-02-25T08:41:09.104Z,167731446910400
"Undealt cards: K♦, A♠, 10♣, 6♥ [2♣]",2023-02-25T08:41:03.984Z,167731446398400
"-- ending hand #65 --",2023-02-25T08:41:03.190Z,167731446319002
"""Andrew @ -kN9JZEj5n"" collected 38.77 from pot",2023-02-25T08:41:03.190Z,167731446319001
"Uncalled bet of 27.07 returned to ""Andrew @ -kN9JZEj5n""",2023-02-25T08:41:03.190Z,167731446319000
"""shaan @ 983r-_KdVZ"" folds",2023-02-25T08:41:02.300Z,167731446230000
"""Andrew @ -kN9JZEj5n"" raises to 40.07",2023-02-25T08:40:56.169Z,167731445616900
"""shaan @ 983r-_KdVZ"" bets 13.00",2023-02-25T08:40:52.056Z,167731445205600
"""Andrew @ -kN9JZEj5n"" checks",2023-02-25T08:40:44.606Z,167731444460600
"Turn: K♦, A♠, 10♣ [6♥]",2023-02-25T08:40:43.898Z,167731444389800
"""Andrew @ -kN9JZEj5n"" calls 4.01",2023-02-25T08:40:43.088Z,167731444308800
"""jsu @ JCMKyZuhdN"" folds",2023-02-25T08:40:42.127Z,167731444212700
"""shaan @ 983r-_KdVZ"" raises to 4.01",2023-02-25T08:40:41.122Z,167731444112200
"""Andrew @ -kN9JZEj5n"" bets 1.87",2023-02-25T08:40:31.010Z,167731443101000
"""jsu @ JCMKyZuhdN"" checks",2023-02-25T08:40:28.221Z,167731442822100
"Flop:  [K♦, A♠, 10♣]",2023-02-25T08:40:26.361Z,167731442636100
"""jsu @ JCMKyZuhdN"" calls 1.50",2023-02-25T08:40:25.547Z,167731442554700
"""tzeng @ mvuSju_1SI"" folds",2023-02-25T08:40:24.581Z,167731442458100
"""SHIKMAN @ 6AIys4Ls8K"" folds",2023-02-25T08:40:19.798Z,167731441979800
"""EmperorPenguin @ wu4siWEy8A"" folds",2023-02-25T08:40:18.882Z,167731441888200
"""shaan @ 983r-_KdVZ"" calls 1.50",2023-02-25T08:40:17.952Z,167731441795200
"""Andrew @ -kN9JZEj5n"" raises to 1.50",2023-02-25T08:40:14.149Z,167731441414900
"""jsu @ JCMKyZuhdN"" posts a big blind of 0.50",2023-02-25T08:40:10.671Z,167731441067109
"""tzeng @ mvuSju_1SI"" posts a small blind of 0.25",2023-02-25T08:40:10.671Z,167731441067108
"Your hand is 3♦, 5♦",2023-02-25T08:40:10.671Z,167731441067103
"Player stacks: #1 ""SHIKMAN @ 6AIys4Ls8K"" (102.88) | #4 ""tzeng @ mvuSju_1SI"" (34.11) | #6 ""jsu @ JCMKyZuhdN"" (234.50) | #7 ""Andrew @ -kN9JZEj5n"" (250.00) | #8 ""shaan @ 983r-_KdVZ"" (208.51) | #9 ""EmperorPenguin @ wu4siWEy8A"" (181.25)",2023-02-25T08:40:10.671Z,167731441067101
"-- starting hand #65 (id: u1wxccnly7ot)  (No Limit Texas Hold'em) (dealer: ""SHIKMAN @ 6AIys4Ls8K"") --",2023-02-25T08:40:10.671Z,167731441067100
"""SHIKMAN @ 6AIys4Ls8K"" shows a 7♠, 4♠.",2023-02-25T08:40:06.671Z,167731440667100
"Undealt cards: 3♠, 10♠, 5♥, K♣ [6♠]",2023-02-25T08:40:04.413Z,167731440441300
"""tzeng @ mvuSju_1SI"" shows a 5♣, 5♦.",2023-02-25T08:40:03.799Z,167731440379900
"-- ending hand #64 --",2023-02-25T08:40:03.342Z,167731440334202
"""tzeng @ mvuSju_1SI"" collected 16.49 from pot",2023-02-25T08:40:03.342Z,167731440334201
"Uncalled bet of 17.62 returned to ""tzeng @ mvuSju_1SI""",2023-02-25T08:40:03.342Z,167731440334200
"""shaan @ 983r-_KdVZ"" folds",2023-02-25T08:40:02.522Z,167731440252200
"""tzeng @ mvuSju_1SI"" bets 17.62 and go all in",2023-02-25T08:39:53.576Z,167731439357600
"Turn: 3♠, 10♠, 5♥ [K♣]",2023-02-25T08:39:51.576Z,167731439157600
"""EmperorPenguin @ wu4siWEy8A"" folds",2023-02-25T08:39:50.756Z,167731439075600
"""shaan @ 983r-_KdVZ"" calls 4.12",2023-02-25T08:39:49.847Z,167731438984700
"""jsu @ JCMKyZuhdN"" folds",2023-02-25T08:39:47.076Z,167731438707600
"""tzeng @ mvuSju_1SI"" bets 4.12",2023-02-25T08:39:40.457Z,167731438045700
"Flop:  [3♠, 10♠, 5♥]",2023-02-25T08:39:35.316Z,167731437531600
"""shaan @ 983r-_KdVZ"" calls 2.00",2023-02-25T08:39:34.485Z,167731437448500
"""jsu @ JCMKyZuhdN"" calls 2.00",2023-02-25T08:39:33.452Z,167731437345200
"""tzeng @ mvuSju_1SI"" calls 2.00",2023-02-25T08:39:32.512Z,167731437251200
"""SHIKMAN @ 6AIys4Ls8K"" folds",2023-02-25T08:39:31.573Z,167731437157300
"""EmperorPenguin @ wu4siWEy8A"" raises to 2.00",2023-02-25T08:39:30.385Z,167731437038500
"""shaan @ 983r-_KdVZ"" calls 0.50",2023-02-25T08:39:24.560Z,167731436456000
"""Andrew @ -kN9JZEj5n"" folds",2023-02-25T08:39:20.781Z,167731436078100
"""jsu @ JCMKyZuhdN"" calls 0.50",2023-02-25T08:39:19.937Z,167731435993700
"""tzeng @ mvuSju_1SI"" posts a big blind of 0.50",2023-02-25T08:39:17.615Z,167731435761510
"""SHIKMAN @ 6AIys4Ls8K"" posts a small blind of 0.25",2023-02-25T08:39:17.615Z,167731435761509
"Your hand is 5♣, 5♦",2023-02-25T08:39:17.615Z,167731435761504
"Player stacks: #1 ""SHIKMAN @ 6AIys4Ls8K"" (103.13) | #4 ""tzeng @ mvuSju_1SI"" (23.74) | #6 ""jsu @ JCMKyZuhdN"" (236.50) | #7 ""Andrew @ -kN9JZEj5n"" (250.00) | #8 ""shaan @ 983r-_KdVZ"" (214.63) | #9 ""EmperorPenguin @ wu4siWEy8A"" (183.25)",2023-02-25T08:39:17.615Z,167731435761502
"-- starting hand #64 (id: evuie1ysq6vj)  (No Limit Texas Hold'em) (dealer: ""EmperorPenguin @ wu4siWEy8A"") --",2023-02-25T08:39:17.615Z,167731435761501
"The admin updated the player ""EmperorPenguin @ wu4siWEy8A"" stack from 133.25 to 183.25.",2023-02-25T08:39:17.615Z,167731435761500
"Undealt cards: K♣, 6♦, 9♦ [J♦, 7♥]",2023-02-25T08:39:13.268Z,167731435326800
"-- ending hand #63 --",2023-02-25T08:39:11.705Z,167731435170502
"""shaan @ 983r-_KdVZ"" collected 1.25 from pot",2023-02-25T08:39:11.705Z,167731435170501
"Uncalled bet of 1.38 returned to ""shaan @ 983r-_KdVZ""",2023-02-25T08:39:11.705Z,167731435170500
"""SHIKMAN @ 6AIys4Ls8K"" folds",2023-02-25T08:39:10.887Z,167731435088700
"""shaan @ 983r-_KdVZ"" bets 1.38",2023-02-25T08:39:09.050Z,167731434905000
"WARNING: the admin queued the stack change for the player ""EmperorPenguin @ wu4siWEy8A"" adding 50.00 chips in the next hand.",2023-02-25T08:38:59.936Z,167731433993600
"""SHIKMAN @ 6AIys4Ls8K"" checks",2023-02-25T08:38:59.913Z,167731433991300
"Flop:  [K♣, 6♦, 9♦]",2023-02-25T08:38:58.501Z,167731433850100
